證券名稱,簡稱,年月日,投信持股率%,投信持股數(千股),投信買進張數,投信買賣超(千股),投信持股數市值(百萬),投信賣出張數,流通在外股數(千股),投信買賣超市值(百萬),合計持股數(千股),投信週轉率%
8917   ,欣泰         ,20000520,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000522,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000522,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000523,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000523,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000524,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000524,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000525,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000525,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000526,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000526,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000529,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000529,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000530,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000530,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000531,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000531,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000601,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000601,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
8908   ,欣雄         ,20000602,        -,        -,        -,        0,           -,        -,    56222,     0.00,        -,        -
8917   ,欣泰         ,20000602,        -,        -,        -,        0,           -,        -,    71592,     0.00,        -,        -
