ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,解除隔離數,解封指數
134084,OWID_WRL,全球,全球,2021/1/2,84902338,605641,612019.714,1898815,8483,11356.429,10781.296,241.12,1.04,0,0,13188000,8554887,1181836,0,0,0,0,99999
134085,OWID_WRL,全球,全球,2021/1/3,85425301,522963,624852.571,1906416,7601,11339.286,10847.704,242.086,1.05,0,0,13552655,8917870,364655,0,0,0,0,99999
134086,OWID_WRL,全球,全球,2021/1/4,85975609,550308,633733,1916419,10003,11401.143,10917.585,243.356,1.07,0,0,14682950,9983335,1130295,0,0,0,0,99999
134087,OWID_WRL,全球,全球,2021/1/5,86719414,743805,643931.429,1931825,15406,11438.571,11012.037,245.312,1.08,0,0,16797266,11182667,2114316,0,0,0,0,99999
134088,OWID_WRL,全球,全球,2021/1/6,87510749,791335,651165.143,1946930,15105,11367,11112.524,247.23,1.09,0,0,18347476,12421604,1550210,0,0,0,0,99999
134089,OWID_WRL,全球,全球,2021/1/7,88403499,892750,667631.571,1962084,15154,11630.857,11225.89,249.155,1.09,0,0,20125158,13845016,1777682,0,0,0,0,99999
134090,OWID_WRL,全球,全球,2021/1/8,89220490,816991,703399,1977355,15271,12431.857,11329.635,251.094,1.09,0,0,22010383,15219710,1885225,0,0,0,0,99999
134091,OWID_WRL,全球,全球,2021/1/9,89983351,762861,725859,1990333,12978,13074,11426.507,252.742,1.07,0,0,27441689,15887921,5431306,0,0,0,0,99999
134092,OWID_WRL,全球,全球,2021/1/10,90574020,590669,735531.286,1999100,8767,13240.571,11501.513,253.855,1.05,0,0,30695341,19441651,3253652,0,0,0,0,99999
134093,OWID_WRL,全球,全球,2021/1/11,91190618,616598,745001.286,2009143,10043,13246.286,11579.811,255.13,1.03,0,0,32576074,20837869,1880733,0,0,0,0,99999
134094,OWID_WRL,全球,全球,2021/1/12,91891692,701074,738896.857,2026274,17131,13492.714,11668.837,257.306,1.02,0,0,34757148,22508319,2181074,0,0,0,0,99999
134095,OWID_WRL,全球,全球,2021/1/13,92642869,751177,733160,2043165,16891,13747.857,11764.225,259.451,1,0,0,38569198,24778633,3812050,0,0,0,0,99999
134096,OWID_WRL,全球,全球,2021/1/14,93402981,760112,714211.714,2058638,15473,13793.429,11860.748,261.415,0.98,0,0,41475646,27045067,2906448,1,0,0,0,99999
134097,OWID_WRL,全球,全球,2021/1/15,94176478,773497,707998.286,2073701,15063,13763.714,11958.97,263.328,0.98,0,0,44350836,29236986,2875190,1,0,0,0,99999
134098,OWID_WRL,全球,全球,2021/1/16,94824441,647963,691584.286,2087459,13758,13875.143,12041.251,265.075,0.97,0,0,46174908,30651730,1824072,1,0,0,0,99999
134099,OWID_WRL,全球,全球,2021/1/17,95353461,529020,682777.286,2096559,9100,13922.714,12108.429,266.231,0.95,0,0,47241576,31517548,1066668,1,0,0,0,99999
134100,OWID_WRL,全球,全球,2021/1/18,95867502,514041,668126.286,2106276,9717,13876.143,12173.704,267.465,0.94,0,0,49697422,33323819,2455846,1,0,0,0,99999
134101,OWID_WRL,全球,全球,2021/1/19,96467166,599664,653639.143,2122919,16643,13806.429,12249.852,269.578,0.93,0,0,52727078,35521366,3029656,1,0,0,0,99999
134102,OWID_WRL,全球,全球,2021/1/20,97164900,697734,646004.429,2140926,18007,13965.857,12338.454,271.865,0.93,0,0,61062824,38118587,8335746,1,0,0,0,99999
134103,OWID_WRL,全球,全球,2021/1/21,97822391,657491,631344.286,2158034,17108,14199.429,12421.945,274.037,0.92,0,0,64698581,40950450,3635757,1,1,0,0,99999
134104,OWID_WRL,全球,全球,2021/1/22,98483066,660675,615226.857,2174181,16147,14354.286,12505.841,276.088,0.92,0,0,68467398,44099013,3768817,1,1,0,0,99999
134105,OWID_WRL,全球,全球,2021/1/23,99058140,575074,604814.143,2188157,13976,14385.429,12578.866,277.862,0.91,0,0,71065058,46155996,2597660,1,1,0,0,99999
134106,OWID_WRL,全球,全球,2021/1/24,99516881,458741,594774.286,2197359,9202,14400,12637.119,279.031,0.91,0,0,72525599,47280791,1460541,1,1,0,0,99999
134107,OWID_WRL,全球,全球,2021/1/25,100008095,491214,591513.286,2208341,10982,14580.714,12699.496,280.425,0.91,0,0,75693926,49511612,3168327,1,1,0,0,99999
134108,OWID_WRL,全球,全球,2021/1/26,100564497,556402,585333,2225842,17501,14703.286,12770.15,282.648,0.91,0,0,79141863,51682663,3447937,1,1,0,0,99999
134109,OWID_WRL,全球,全球,2021/1/27,101166729,602232,571689.857,2243170,17328,14606.286,12846.625,284.848,0.9,0,0,91047337,54517114,11905474,1,1,0,0,99999
134110,OWID_WRL,全球,全球,2021/1/28,101781229,614500,565548.286,2260166,16996,14590.286,12924.657,287.006,0.9,0,0,95768207,57794785,4720870,1,1,0,0,99999
134111,OWID_WRL,全球,全球,2021/1/29,102373053,591824,555712.429,2275629,15463,14492.571,12999.809,288.97,0.89,0,0,100204024,60867587,4435817,1,1,0,0,99999
134112,OWID_WRL,全球,全球,2021/1/30,102894393,521340,548036.143,2289269,13640,14444.571,13066.012,290.702,0.89,0,0,103332317,63095374,3128293,1,1,0,0,99999
134113,OWID_WRL,全球,全球,2021/1/31,103284064,389671,538169,2298035,8766,14382.286,13115.494,291.815,0.88,0,0,106398938,64405654,3066621,1,1,0,0,99999
134114,OWID_WRL,全球,全球,2021/2/1,103727988,443924,531413.286,2308387,10352,14292.286,13171.865,293.13,0.88,0,0,109673079,66305326,3274141,1,1,0,0,99999
134115,OWID_WRL,全球,全球,2021/2/2,104188103,460115,517658,2323773,15386,13990.143,13230.293,295.084,0.87,0,0,113434892,68571432,3761813,1,1,0,0,99999
134116,OWID_WRL,全球,全球,2021/2/3,104715318,527215,506941.286,2339882,16109,13816,13297.241,297.129,0.87,0,0,125381765,71510522,11946873,2,1,0,0,99999
134117,OWID_WRL,全球,全球,2021/2/4,105184739,469421,486215.714,2352872,12990,13243.714,13356.85,298.779,0.86,0,0,131090514,75209617,5708749,2,1,0,0,99999
134118,OWID_WRL,全球,全球,2021/2/5,105720495,535756,478206,2370052,17180,13489,13424.883,300.96,0.86,0,0,136112745,78472857,5022231,2,1,0,0,99999
134119,OWID_WRL,全球,全球,2021/2/6,106102269,381774,458268,2380544,10492,13039.286,13473.363,302.293,0.86,0,0,139566792,80881330,3454047,2,1,0,0,99999
134120,OWID_WRL,全球,全球,2021/2/7,106508061,405792,460571,2388853,8309,12974,13524.892,303.348,0.87,0,0,141246885,82075949,1680093,2,1,0,0,99999
134121,OWID_WRL,全球,全球,2021/2/8,106821825,313764,441976.714,2397550,8697,12737.571,13564.735,304.452,0.87,0,0,144908840,84305968,3661955,2,1,0,0,99999
134122,OWID_WRL,全球,全球,2021/2/9,107252645,430820,437791.714,2413674,16124,12843,13619.443,306.5,0.87,0,0,158871002,87192887,13962162,2,1,0,0,99999
134123,OWID_WRL,全球,全球,2021/2/10,107691989,439344,425238.714,2427694,14020,12544.571,13675.233,308.28,0.86,0,0,164828757,90733703,5957755,2,1,0,0,99999
134124,OWID_WRL,全球,全球,2021/2/11,108136922,444933,421740.429,2441378,13684,12643.714,13731.732,310.018,0.86,0,0,170523540,94261221,5694783,2,1,0,0,99999
134125,OWID_WRL,全球,全球,2021/2/12,108568471,431549,406853.714,2454486,13108,12062,13786.533,311.682,0.87,0,0,176742231,100817734,6218691,2,1,0,0,99999
134126,OWID_WRL,全球,全球,2021/2/13,108946687,378216,406345.429,2464928,10442,12054.857,13834.56,313.008,0.87,0,0,181053844,103589248,4311613,2,1,0,0,99999
134127,OWID_WRL,全球,全球,2021/2/14,109246746,300059,391240.714,2471623,6695,11824.286,13872.663,313.858,0.88,0,0,183182289,105114917,2128445,2,1,0,0,99999
134128,OWID_WRL,全球,全球,2021/2/15,109533157,286411,387333.143,2479023,7400,11639,13909.033,314.798,0.88,0,0,187494388,107809652,4312099,2,1,0,0,99999
134129,OWID_WRL,全球,全球,2021/2/16,109883486,350329,375834.429,2490480,11457,10972.286,13953.519,316.253,0.89,0,0,192578543,110974754,5084155,2,1,0,0,99999
134130,OWID_WRL,全球,全球,2021/2/17,110281377,397891,369912.571,2502404,11924,10672.857,14004.045,317.767,0.9,0,0,198390949,114432813,5812406,3,1,0,0,99999
134131,OWID_WRL,全球,全球,2021/2/18,110689276,407899,364622,2514285,11881,10415.286,14055.842,319.276,0.92,0,0,205015345,118289836,6624396,3,2,0,0,99999
134132,OWID_WRL,全球,全球,2021/2/19,111103491,414215,362145.714,2525948,11663,10208.857,14108.441,320.757,0.93,0,0,210674164,123835705,5658819,3,2,0,0,99999
134133,OWID_WRL,全球,全球,2021/2/20,111479320,375829,361804.714,2534915,8967,9998.143,14156.166,321.895,0.95,0,0,214877898,126508107,4203734,3,2,0,0,99999
134134,OWID_WRL,全球,全球,2021/2/21,111800047,320727,364757.286,2541355,6440,9961.714,14196.893,322.713,0.96,0,0,217014717,127967857,2136819,3,2,0,0,99999
134135,OWID_WRL,全球,全球,2021/2/22,112089802,289755,365235,2548659,7304,9948,14233.688,323.641,0.97,0,0,221111053,130443411,4096336,3,2,0,0,99999
134136,OWID_WRL,全球,全球,2021/2/23,112481860,392058,371196.286,2560363,11704,9983.286,14283.473,325.127,0.99,0,0,226744113,136360608,5633060,3,2,0,0,99999
134137,OWID_WRL,全球,全球,2021/2/24,112930013,448153,378376.571,2572870,12507,10066.571,14340.382,326.715,0.99,0,0,233364447,140597605,6620334,3,2,0,0,99999
134138,OWID_WRL,全球,全球,2021/2/25,113381055,451042,384539.857,2583503,10633,9888.286,14397.657,328.065,1,0,0,240651980,145076058,7287533,3,2,0,0,99999
134139,OWID_WRL,全球,全球,2021/2/26,113828030,446975,389219.857,2594298,10795,9764.286,14454.416,329.436,1,0,0,247994514,149593049,7342534,3,2,0,0,99999
134140,OWID_WRL,全球,全球,2021/2/27,114222076,394046,391822.286,2602931,8633,9716.571,14504.454,330.532,1,0,0,253195044,152797313,5200530,3,2,0,0,99999
134141,OWID_WRL,全球,全球,2021/2/28,114531076,309000,390147,2609157,6226,9686,14543.692,331.323,0.99,0,0,267878781,155014981,14683737,3,2,0,0,99999
134142,OWID_WRL,全球,全球,2021/3/1,114835871,304795,392295.571,2616813,7656,9736.286,14582.396,332.295,0.99,0,0,273275749,158643161,5396968,3,2,0,0,99999
134143,OWID_WRL,全球,全球,2021/3/2,115149334,313463,381067.714,2627152,10339,9541.286,14622.201,333.608,1,0,0,284531889,166676239,11256140,4,2,0,0,99999
134144,OWID_WRL,全球,全球,2021/3/3,115592973,443639,380422.857,2638989,11837,9445.571,14678.537,335.111,1.01,0,0,292771212,172252274,8239323,4,2,0,0,99999
134145,OWID_WRL,全球,全球,2021/3/4,116049300,456327,381177.857,2649290,10301,9398.143,14736.483,336.419,1.03,0,0,302421715,178765565,9650503,4,2,0,0,99999
134146,OWID_WRL,全球,全球,2021/3/5,116499181,449881,381593,2659905,10615,9372.429,14793.611,337.767,1.03,0,0,311433278,185035123,9011563,4,2,0,0,99999
134147,OWID_WRL,全球,全球,2021/3/6,116914349,415168,384610.429,2668055,8150,9303.429,14846.331,338.802,1.04,0,0,318079191,189638855,6645913,4,2,0,0,99999
134148,OWID_WRL,全球,全球,2021/3/7,117286986,372637,393701.429,2673942,5887,9255,14893.65,339.55,1.05,0,0,321770169,192575823,3690978,4,2,0,0,99999
134149,OWID_WRL,全球,全球,2021/3/8,117587273,300287,393057.429,2681059,7117,9178,14931.782,340.453,1.05,0,0,329131780,198017993,7361611,4,3,0,0,99999
134150,OWID_WRL,全球,全球,2021/3/9,118002754,415481,407631.429,2691681,10622,9218.429,14984.542,341.802,1.06,0,0,337218216,203758607,8086436,4,3,0,0,99999
134151,OWID_WRL,全球,全球,2021/3/10,118472160,469406,411312.429,2701816,10135,8975.286,15044.149,343.089,1.06,0,0,347109894,210629264,9891678,4,3,0,0,99999
134152,OWID_WRL,全球,全球,2021/3/11,118951343,479183,414577.571,2712034,10218,8963.429,15104.998,344.387,1.07,0,0,356346962,216524826,9237068,5,3,0,0,99999
134153,OWID_WRL,全球,全球,2021/3/12,119443133,491790,420564.571,2722020,9986,8873.571,15167.448,345.655,1.07,0,0,366641076,223638113,10294114,5,3,0,0,99999
134154,OWID_WRL,全球,全球,2021/3/13,119900175,457042,426546.571,2730455,8435,8914.286,15225.485,346.726,1.08,0,0,374335807,229682139,7694731,5,3,0,0,99999
134155,OWID_WRL,全球,全球,2021/3/14,120264594,364419,425372.571,2736365,5910,8917.571,15271.761,347.476,1.08,0,0,390527629,232611168,16191822,5,3,0,0,99999
134156,OWID_WRL,全球,全球,2021/3/15,120613572,348978,432328.429,2743764,7399,8957.857,15316.076,348.416,1.09,0,0,400677417,239756980,10149788,5,3,0,0,99999
134157,OWID_WRL,全球,全球,2021/3/16,121081133,467561,439768.429,2754397,10633,8959.429,15375.449,349.766,1.1,0,0,410253629,246049363,9576212,5,3,0,0,99999
134158,OWID_WRL,全球,全球,2021/3/17,121632735,551602,451510.714,2764981,10584,9023.571,15445.494,351.11,1.11,0,0,421530436,253279299,11276807,5,3,0,0,99999
134159,OWID_WRL,全球,全球,2021/3/18,122176638,543903,460756.429,2775706,10725,9096,15514.561,352.472,1.11,0,0,432101155,260595980,10570719,5,3,0,0,99999
134160,OWID_WRL,全球,全球,2021/3/19,122741006,564368,471124.714,2786685,10979,9237.857,15586.227,353.866,1.12,0,0,445189904,269641085,13088749,6,3,0,0,99999
134161,OWID_WRL,全球,全球,2021/3/20,123242514,501508,477477,2795421,8736,9280.857,15649.911,354.976,1.12,0,0,463845240,276519940,18655336,6,4,0,0,99999
134162,OWID_WRL,全球,全球,2021/3/21,123679428,436914,487833.429,2803933,8512,9652.571,15705.393,356.057,1.12,0,0,467661009,279196987,3815769,6,4,0,0,99999
134163,OWID_WRL,全球,全球,2021/3/22,124095742,416314,497452.857,2811758,7825,9713.429,15758.258,357.05,1.12,0,0,484009925,287121040,16348916,6,4,0,0,99999
134164,OWID_WRL,全球,全球,2021/3/23,124611607,515865,504353.429,2823328,11570,9847.286,15823.765,358.519,1.12,0,0,498186705,295406468,14176780,6,4,0,0,99999
134165,OWID_WRL,全球,全球,2021/3/24,125247074,635467,516334.143,2833754,10426,9824.714,15904.46,359.843,1.13,0,0,513407211,304029495,15220506,7,4,0,0,99999
134166,OWID_WRL,全球,全球,2021/3/25,125900465,653391,531975.286,2845396,11642,9955.714,15987.43,361.322,1.13,0,0,530683353,311981401,17276142,7,4,0,0,99999
134167,OWID_WRL,全球,全球,2021/3/26,126543392,642927,543198,2858287,12891,10228.857,16069.072,362.959,1.12,0,0,549574050,320746794,18890697,7,4,0,0,99999
134168,OWID_WRL,全球,全球,2021/3/27,127129215,585823,555243,2868451,10164,10432.857,16143.463,364.249,1.12,0,0,563532196,327086090,13958146,7,4,0,0,99999
134169,OWID_WRL,全球,全球,2021/3/28,127604646,475431,560745.429,2875735,7284,10257.429,16203.835,365.174,1.1,0,0,572426917,330377449,8894721,7,4,0,0,99999
134170,OWID_WRL,全球,全球,2021/3/29,128062270,457624,566646.857,2884147,8412,10341.286,16261.946,366.242,1.1,0,0,588081393,337339938,15654476,7,4,0,0,99999
134171,OWID_WRL,全球,全球,2021/3/30,128632258,569988,574378.714,2896279,12132,10421.571,16334.326,367.783,1.1,0,0,602984756,344490859,14903363,8,4,0,0,99999
134172,OWID_WRL,全球,全球,2021/3/31,129316957,684699,581411.857,2909112,12833,10765.429,16421.272,369.413,1.1,0,0,623478046,355611022,20493290,8,5,0,0,99999
134173,OWID_WRL,全球,全球,2021/4/1,130030615,713658,590021.429,2921567,12455,10881.571,16511.896,370.994,1.09,0,0,644772777,365185209,21294731,8,5,0,0,99999
134174,OWID_WRL,全球,全球,2021/4/2,130667158,636543,589109.429,2932220,10653,10561.857,16592.727,372.347,1.08,0,0,665837623,375287249,21064846,8,5,0,0,99999
134175,OWID_WRL,全球,全球,2021/4/3,131198832,531674,581373.857,2941569,9349,10445.429,16660.242,373.534,1.08,0,0,677957983,382013138,12120360,9,5,0,0,99999
134176,OWID_WRL,全球,全球,2021/4/4,131754927,556095,592897.286,2948882,7313,10449.571,16730.857,374.463,1.09,0,0,687674036,387425859,9716053,9,5,0,0,99999
134177,OWID_WRL,全球,全球,2021/4/5,132240685,485758,596916.429,2956548,7666,10343,16792.541,375.436,1.09,0,0,702081336,395736980,14407300,9,5,0,0,99999
134178,OWID_WRL,全球,全球,2021/4/6,132846163,605478,601986.429,2969160,12612,10411.571,16869.427,377.038,1.1,0,0,720621612,406483434,18540276,9,5,0,0,99999
134179,OWID_WRL,全球,全球,2021/4/7,133532276,686113,602188.429,2984881,15721,10824.143,16956.553,379.034,1.11,0,0,740063798,417764503,19442186,9,5,0,0,99999
134180,OWID_WRL,全球,全球,2021/4/8,134373324,841048,620387,2999314,14433,11106.714,17063.353,380.867,1.13,0,0,764345994,430607351,24282196,10,5,0,0,99999
134181,OWID_WRL,全球,全球,2021/4/9,135124084,750760,636703.714,3013566,14252,11620.857,17158.689,382.677,1.13,0,0,785676621,441185281,21330627,10,6,0,0,99999
134182,OWID_WRL,全球,全球,2021/4/10,135792406,668322,656224.857,3026629,13063,12151.429,17243.555,384.336,1.13,0,0,802422497,450586213,16745876,10,6,0,0,99999
134183,OWID_WRL,全球,全球,2021/4/11,136484739,692333,675687.429,3035638,9009,12393.714,17331.471,385.48,1.14,0,0,813268191,456986339,10845694,10,6,0,0,99999
134184,OWID_WRL,全球,全球,2021/4/12,137098603,613864,693988.286,3045480,9842,12704.571,17409.422,386.729,1.13,0,0,831819714,466624031,18551523,11,6,0,0,99999
134185,OWID_WRL,全球,全球,2021/4/13,137880134,781531,719138.714,3059369,13889,12887,17508.665,388.493,1.13,0,0,851882946,477881677,20063232,11,6,0,0,99999
134186,OWID_WRL,全球,全球,2021/4/14,138696609,816475,737761.857,3073417,14048,12648,17612.344,390.277,1.12,0,0,871280904,488297042,19397958,11,6,0,0,99999
134187,OWID_WRL,全球,全球,2021/4/15,139513723,817114,734342.714,3087082,13665,12538.286,17716.105,392.012,1.11,0,0,889811888,497135881,18530984,11,6,0,0,99999
134188,OWID_WRL,全球,全球,2021/4/16,140371900,858177,749688,3100385,13303,12402.714,17825.081,393.701,1.11,0,0,906672277,505303684,16860389,12,6,0,0,99999
134189,OWID_WRL,全球,全球,2021/4/17,141159911,788011,766786.429,3112889,12504,12322.857,17925.146,395.289,1.11,0,0,919075090,511597288,12402813,12,6,0,0,99999
134190,OWID_WRL,全球,全球,2021/4/18,141846923,687012,766026.286,3122129,9240,12355.857,18012.386,396.463,1.1,0,0,930671755,517517934,11596665,12,7,0,0,99999
134191,OWID_WRL,全球,全球,2021/4/19,142539984,693061,777340.143,3133036,10907,12508,18100.394,397.848,1.1,0,0,946330219,525309634,15658464,12,7,0,0,99999
134192,OWID_WRL,全球,全球,2021/4/20,143394238,854254,787729.143,3147353,14317,12569.143,18208.871,399.666,1.09,0,0,960223420,532492255,13893201,12,7,0,0,99999
134193,OWID_WRL,全球,全球,2021/4/21,144285824,891586,798459.286,3162293,14940,12696.571,18322.089,401.563,1.09,0,0,979397690,540789639,19174270,12,7,0,0,99999
134194,OWID_WRL,全球,全球,2021/4/22,145185552,899728,810261.286,3176171,13878,12727,18436.341,403.325,1.08,0,0,1002014274,549562626,22616584,13,7,0,0,99999
134195,OWID_WRL,全球,全球,2021/4/23,146089805,904253,816843.571,3191345,15174,12994.286,18551.167,405.252,1.07,0,0,1020721845,557373194,18707571,13,7,0,0,99999
134196,OWID_WRL,全球,全球,2021/4/24,146912334,822529,821774.714,3204619,13274,13104.286,18655.616,406.938,1.06,0,0,1032781942,561796082,12060097,13,7,0,0,99999
134197,OWID_WRL,全球,全球,2021/4/25,147637461,725127,827219.714,3215268,10649,13305.571,18747.696,408.29,1.05,0,0,1049943120,570203994,17161178,13,7,0,0,99999
134198,OWID_WRL,全球,全球,2021/4/26,148319146,681685,825594.571,3226890,11622,13407.714,18834.259,409.766,1.04,0,0,1066996601,577089811,17053481,14,7,0,0,99999
134199,OWID_WRL,全球,全球,2021/4/27,149164508,845362,824324.286,3241884,14994,13504.429,18941.607,411.67,1.04,0,0,1087793665,584877512,20797064,14,7,0,0,99999
134200,OWID_WRL,全球,全球,2021/4/28,150072798,908290,826710.571,3257957,16073,13666.286,19056.946,413.711,1.03,0,0,1113677467,595380732,25883802,14,8,0,0,99999
134201,OWID_WRL,全球,全球,2021/4/29,150969860,897062,826329.714,3273699,15742,13932.571,19170.859,415.71,1.02,0,0,1138458524,604366057,24781057,14,8,0,0,99999
134202,OWID_WRL,全球,全球,2021/4/30,151850370,880510,822937.857,3287773,14074,13775.429,19282.671,417.497,1.01,0,0,1163826947,611917464,25368423,15,8,0,0,99999
134203,OWID_WRL,全球,全球,2021/5/1,152649103,798733,819538.429,3301090,13317,13781.571,19384.097,419.188,1,0,0,1177533733,616498245,13706786,15,8,0,0,99999
134204,OWID_WRL,全球,全球,2021/5/2,153324721,675618,812465.714,3311312,10222,13720.571,19469.891,420.486,0.99,0,0,1188376235,620312230,10842502,15,8,0,0,99999
134205,OWID_WRL,全球,全球,2021/5/3,154004226,679505,812154.286,3323037,11725,13735.286,19556.177,421.975,0.99,0,0,1202837024,625558047,14460789,15,8,0,0,99999
134206,OWID_WRL,全球,全球,2021/5/4,154812453,808227,806849.286,3337118,14081,13604.857,19658.81,423.763,0.98,0,0,1223100699,633183372,20263675,16,8,0,0,99999
134207,OWID_WRL,全球,全球,2021/5/5,155655299,842846,797500.143,3352026,14908,13438.429,19765.838,425.656,0.98,0,0,1243596225,641318202,20495526,16,8,0,0,99999
134208,OWID_WRL,全球,全球,2021/5/6,156525766,870467,793700.857,3366692,14666,13284.714,19876.374,427.518,0.97,0,0,1267501484,649567217,23905259,16,8,0,0,99999
134209,OWID_WRL,全球,全球,2021/5/7,157359244,833478,786982,3381153,14461,13340,19982.213,429.355,0.96,0,0,1293987978,658010665,26486494,16,8,0,0,99999
134210,OWID_WRL,全球,全球,2021/5/8,158146474,787230,785338.714,3394472,13319,13340.286,20082.179,431.046,0.96,0,0,1312831820,662790128,18843842,17,8,0,0,99999
134211,OWID_WRL,全球,全球,2021/5/9,158789007,642533,780612.286,3404930,10458,13374,20163.771,432.374,0.95,0,0,1326461761,667407158,13629941,17,8,0,0,99999
134212,OWID_WRL,全球,全球,2021/5/10,159408077,619070,771978.714,3416007,11077,13281.429,20242.384,433.781,0.93,0,0,1349242002,675327139,22780241,17,9,0,0,99999
134213,OWID_WRL,全球,全球,2021/5/11,160147524,739447,762153,3430249,14242,13304.429,20336.282,435.589,0.92,0,0,1374569232,684727571,25327230,17,9,0,0,99999
134214,OWID_WRL,全球,全球,2021/5/12,160908158,760634,750408.429,3444126,13877,13157.143,20432.871,437.351,0.91,0,0,1401551642,693574656,26982410,18,9,0,0,99999
134215,OWID_WRL,全球,全球,2021/5/13,161633999,725841,729747.571,3457842,13716,13021.429,20525.042,439.093,0.9,0,0,1428944455,701671175,27392813,18,9,0,0,99999
134216,OWID_WRL,全球,全球,2021/5/14,162352048,718049,713257.714,3470873,13031,12817.143,20616.223,440.748,0.89,0,0,1455962911,709606126,27018456,18,9,0,0,99999
134217,OWID_WRL,全球,全球,2021/5/15,162981367,629319,690699,3483129,12256,12665.286,20696.137,442.304,0.88,0,0,1479024283,716024379,23061372,19,9,0,0,99999
134218,OWID_WRL,全球,全球,2021/5/16,163530925,549558,677416.857,3493373,10244,12634.714,20765.922,443.605,0.88,0,0,1500973650,721771899,21949367,19,9,0,0,99999
134219,OWID_WRL,全球,全球,2021/5/17,164069809,538884,665961.714,3504533,11160,12646.571,20834.352,445.022,0.87,0,0,1528500418,729460717,27526768,19,9,0,0,99999
134220,OWID_WRL,全球,全球,2021/5/18,164692856,623047,649333.143,3518743,14210,12642,20913.47,446.826,0.85,0,0,1557153832,738494397,28653414,20,9,0,0,99999
134221,OWID_WRL,全球,全球,2021/5/19,165365277,672421,636731.286,3532319,13576,12599,20998.857,448.55,0.84,0,0,1585166938,747026538,28013106,20,9,0,0,99999
134222,OWID_WRL,全球,全球,2021/5/20,165645081,628644,622846,3545380,13061,12505.429,21034.388,450.209,0.82,0,0,1619552869,757390960,34385931,21,10,0,0,99999
134223,OWID_WRL,全球,全球,2021/5/21,166271712,626631,609786.286,3558409,13029,12505.143,21113.96,451.863,0.85,0,0,1649563582,765155776,30010713,21,10,0,0,99999
134224,OWID_WRL,全球,全球,2021/5/22,166851116,579404,602655.571,3569935,11526,12400.857,21187.536,453.327,0.86,0,0,1676149944,773371277,26586362,21,10,0,0,99999
134225,OWID_WRL,全球,全球,2021/5/23,167328393,477277,592329.714,3579687,9752,12330.571,21248.142,454.565,0.87,0,0,1697641751,778834804,21491807,22,10,0,0,99999
134226,OWID_WRL,全球,全球,2021/5/24,167780883,452490,579987.714,3588734,9047,12028.714,21305.602,455.714,0.88,0,0,1726906370,787809991,29264619,22,10,0,0,99999
134227,OWID_WRL,全球,全球,2021/5/25,168313738,532855,567103.143,3601955,13221,11887.429,21373.266,457.393,0.88,0,0,1767375201,800679174,40468831,22,10,0,0,99999
134228,OWID_WRL,全球,全球,2021/5/26,168883418,569680,552425.857,3614694,12739,11767.857,21445.607,459.011,0.87,0,0,1803467444,810915543,36092243,23,10,0,0,99999
134229,OWID_WRL,全球,全球,2021/5/27,169437747,554329,541809.429,3627701,13007,11760.143,21515.998,460.662,0.87,0,0,1836601172,820763598,33133728,23,10,0,0,99999
134230,OWID_WRL,全球,全球,2021/5/28,169938347,500600,523805,3639639,11938,11604.286,21579.567,462.178,0.87,0,0,1870362320,830580007,33761148,24,11,0,0,99999
